Account,Month,Trx,# Speaker Programs,# Calls,# PDE,# Emails,# Clicks,# Samples
A693B009,8,660,7,1,10,34,18,22
A693B009,9,10000,4,1,10,33,17,20
A693B009,10,10000,7,1,10,34,18,22
A693B009,11,2304,5,1,10,33,17,20
A693B009,12,10000,5,1,10,33,17,20
A693B009,13,????,8,1,10,35,19,24
A693B009,14,????,7,1,10,34,18,22
A693B009,15,????,5,1,10,33,17,20
A693B009,16,????,5,1,10,33,17,20
A693B009,17,????,8,1,10,35,19,24
A693B009,18,????,6,1,10,34,18,22
A694B009,1,660,4,1,10,33,17,20
A694B009,2,660,3,1,10,32,16,19
A694B009,3,3981,2,1,10,31,15,17
A694B009,4,5645,4,1,10,33,17,20
A694B009,5,5004,3,1,10,32,16,19
A694B009,6,5064,3,1,10,32,16,19
A694B009,7,6494,3,1,10,32,16,19
A694B009,8,4425,1,1,9,29,13,12
A694B009,9,2941,1,1,9,29,13,12
A694B009,10,7096,3,1,10,32,16,19
A694B009,11,2572,4,1,10,33,17,20
A694B009,12,2392,2,1,10,31,15,17
A694B009,13,????,3,1,10,32,16,19
A694B009,14,????,3,1,10,32,16,19
A694B009,15,????,3,1,10,32,16,19
A694B009,16,????,5,1,10,33,17,20
A694B009,17,????,5,1,10,33,17,20
A694B009,18,????,1,1,9,29,13,12
A695B009,1,660,1,8,10,35,19,51
A695B009,2,752,3,1,10,32,16,19
A695B009,3,3604,3,1,10,32,16,19
A695B009,4,2413,1,8,10,35,19,51
A695B009,5,3439,3,14,12,39,26,134
A695B009,6,3957,1,1,9,29,13,12
A695B009,7,2184,0,1,9,23,8,6
A695B009,8,2192,3,16,12,40,28,166
A695B009,9,1667,0,1,9,23,8,6
A695B009,10,1730,3,1,10,32,16,19
A695B009,11,5503,2,1,10,31,15,17
A695B009,12,3590,1,1,9,29,13,12
A695B009,13,????,1,1,9,29,13,12
A695B009,14,????,0,1,9,23,8,6
A695B009,15,????,1,1,9,29,13,12
A695B009,16,????,1,1,9,29,13,12
A695B009,17,????,2,8,11,37,23,70
A695B009,18,????,2,14,11,38,24,114
A696B009,1,3567,0,1,9,23,8,6
A696B009,2,1922,0,1,9,23,8,6
A696B009,3,6585,0,1,9,23,8,6
A696B009,4,2685,0,1,9,23,8,6
A696B009,5,1610,0,1,9,23,8,6
A696B009,6,660,1,1,9,29,13,12
A696B009,7,1929,0,1,9,23,8,6
A696B009,8,660,0,1,9,23,8,6
A696B009,9,8572,0,1,9,23,8,6
A696B009,10,3626,0,1,9,23,8,6
A696B009,11,660,0,1,9,23,8,6
A696B009,12,5121,0,1,9,23,8,6
A696B009,13,????,0,1,9,23,8,6
A696B009,14,????,0,1,9,23,8,6
A696B009,15,????,0,1,9,23,8,6
A696B009,16,????,0,1,9,23,8,6
A696B009,17,????,0,1,9,23,8,6
A696B009,18,????,0,1,9,23,8,6
A697B009,1,1019,0,1,9,23,8,6
A697B009,2,660,0,1,9,23,8,6
A697B009,3,1697,1,1,9,29,13,12
A697B009,4,660,0,1,9,23,8,6
A697B009,5,1290,1,1,9,29,13,12
A697B009,6,660,1,14,11,36,21,95
A697B009,7,1213,0,1,9,23,8,6
A697B009,8,660,2,12,11,38,24,101
A697B009,9,1109,3,1,10,32,16,19
A697B009,10,660,3,1,10,32,16,19
A697B009,11,2777,1,1,9,29,13,12
A697B009,12,3371,2,14,11,38,24,114
A697B009,13,????,2,8,11,37,23,70
A697B009,14,????,1,16,12,37,24,132
A697B009,15,????,1,1,9,29,13,12
A697B009,16,????,1,14,11,36,21,95
A697B009,17,????,1,1,9,29,13,12
A697B009,18,????,2,14,11,38,24,114
A698B009,1,660,3,1,10,32,16,19
A698B009,2,660,5,1,10,33,17,20
A698B009,3,660,6,1,10,34,18,22
A698B009,4,660,2,1,10,31,15,17
A698B009,5,660,6,1,10,34,18,22
A698B009,6,660,2,1,10,31,15,17
A698B009,7,660,7,1,10,34,18,22
A698B009,8,660,3,1,10,32,16,19
A698B009,9,660,5,1,10,33,17,20
A698B009,10,660,6,1,10,34,18,22
A698B009,11,660,3,1,10,32,16,19
A698B009,12,660,5,1,10,33,17,20
A698B009,13,????,3,1,10,32,16,19
A698B009,14,????,3,1,10,32,16,19
A698B009,15,????,4,1,10,33,17,20
A698B009,16,????,2,1,10,31,15,17
A698B009,17,????,6,1,10,34,18,22
A698B009,18,????,8,1,10,35,19,24
A699B009,1,2603,3,1,10,32,16,19
A699B009,2,3421,5,1,10,33,17,20
A699B009,3,1852,1,1,9,29,13,12
A699B009,4,995,6,25,13,43,33,332
A699B009,5,2485,5,1,10,33,17,20
A699B009,6,5045,6,1,10,34,18,22
A699B009,7,946,5,1,10,33,17,20
A699B009,8,3917,7,1,10,34,18,22
A699B009,9,3258,5,1,10,33,17,20
A699B009,10,4531,7,1,10,34,18,22
A699B009,11,2979,3,1,10,32,16,19
A699B009,12,5116,4,1,10,33,17,20
A699B009,13,????,3,1,10,32,16,19
A699B009,14,????,5,1,10,33,17,20
A699B009,15,????,5,1,10,33,17,20
A699B009,16,????,5,1,10,33,17,20
A699B009,17,????,7,12,12,41,29,140
A699B009,18,????,5,1,10,33,17,20
A700B009,1,660,0,1,9,23,8,6
A700B009,2,660,0,1,9,23,8,6
A700B009,3,660,0,1,9,23,8,6
A700B009,4,550,0,1,9,23,8,6
A700B009,5,5740,0,1,9,23,8,6
A700B009,6,660,0,1,9,23,8,6
A700B009,7,660,0,1,9,23,8,6
A700B009,8,660,0,1,9,23,8,6
A700B009,9,3077,0,1,9,23,8,6
A700B009,10,3447,1,1,9,29,13,12
A700B009,11,3319,0,1,9,23,8,6
A700B009,12,10000,1,1,9,29,13,12
A700B009,13,????,0,1,9,23,8,6
A700B009,14,????,0,1,9,23,8,6
A700B009,15,????,0,1,9,23,8,6
A700B009,16,????,0,1,9,23,8,6
A700B009,17,????,0,1,9,23,8,6
A700B009,18,????,0,1,9,23,8,6
A701B009,1,660,2,1,10,31,15,17
A701B009,2,660,1,1,9,29,13,12
A701B009,3,660,1,1,9,29,13,12
A701B009,4,660,1,1,9,29,13,12
A701B009,5,2341,1,1,9,29,13,12
A701B009,6,2215,1,14,11,36,21,95
A701B009,7,3350,0,1,9,23,8,6
A701B009,8,552,1,1,9,29,13,12
A701B009,9,1460,0,1,9,23,8,6
A701B009,10,1174,1,14,11,36,21,95
A701B009,11,815,3,14,12,39,26,134
A701B009,12,1374,1,8,10,35,19,51
A701B009,13,????,0,1,9,23,8,6
A701B009,14,????,1,1,9,29,13,12
A701B009,15,????,0,1,9,23,8,6
A701B009,16,????,0,1,9,23,8,6
A701B009,17,????,0,1,9,23,8,6
A701B009,18,????,0,1,9,23,8,6
A702B009,1,6155,1,1,9,29,13,12
A702B009,2,5526,3,1,10,32,16,19
A702B009,3,7383,1,1,9,29,13,12
A702B009,4,8153,2,1,10,31,15,17
A702B009,5,7190,1,1,9,29,13,12
A702B009,6,3285,2,1,10,31,15,17
A702B009,7,7241,3,1,10,32,16,19
A702B009,8,6840,1,1,9,29,13,12
A702B009,9,6375,3,1,10,32,16,19
A702B009,10,4347,3,1,10,32,16,19
A702B009,11,6982,2,1,10,31,15,17
A702B009,12,10000,1,1,9,29,13,12
A702B009,13,????,0,1,9,23,8,6
A702B009,14,????,1,1,9,29,13,12
A702B009,15,????,1,12,11,36,21,83
A702B009,16,????,2,1,10,31,15,17
A702B009,17,????,3,16,12,40,28,166
A702B009,18,????,2,1,10,31,15,17
A703B009,1,660,1,1,9,29,13,12
A703B009,2,660,2,1,10,31,15,17
A703B009,3,660,2,19,12,39,26,175
A703B009,4,660,1,1,9,29,13,12
A703B009,5,660,3,21,12,40,28,212
A703B009,6,660,0,1,9,23,8,6
A703B009,7,660,0,1,9,23,8,6
A703B009,8,660,3,12,11,39,25,108
A703B009,9,660,5,14,12,41,29,158
A703B009,10,660,0,1,9,23,8,6
A703B009,11,660,1,1,9,29,13,12
A703B009,12,660,0,1,9,23,8,6
A703B009,13,????,0,1,9,23,8,6
A703B009,14,????,1,1,9,29,13,12
A703B009,15,????,3,1,10,32,16,19
A703B009,16,????,2,21,12,39,26,192
A703B009,17,????,0,1,9,23,8,6
A703B009,18,????,1,1,9,29,13,12
A704B009,1,1455,0,1,9,23,8,6
A704B009,2,1784,0,8,10,23,8,14
A704B009,3,4293,0,14,11,23,9,26
A704B009,4,660,0,8,10,23,8,14
A704B009,5,660,2,14,11,38,24,114
A704B009,6,1540,3,14,12,39,26,134
A704B009,7,1661,3,14,12,39,26,134
A704B009,8,4829,8,16,12,42,31,193
A704B009,9,660,5,8,11,39,25,81
A704B009,10,3743,5,16,12,41,29,176
A704B009,11,2353,5,14,12,41,29,158
A704B009,12,1342,4,19,12,41,29,205
A704B009,13,????,5,16,12,41,29,176
A704B009,14,????,5,18,12,41,29,195
A704B009,15,????,6,19,12,42,31,225
A704B009,16,????,4,12,11,39,25,108
A704B009,17,????,5,14,12,41,29,158
A704B009,18,????,6,14,12,41,29,158
A705B009,1,10000,0,1,9,23,8,6
A705B009,2,660,0,1,9,23,8,6
A705B009,3,660,0,1,9,23,8,6
A705B009,4,660,0,1,9,23,8,6
A705B009,5,660,0,1,9,23,8,6
A705B009,6,660,0,1,9,23,8,6
A705B009,7,10000,0,1,9,23,8,6
A705B009,8,7844,0,1,9,23,8,6
A705B009,9,8192,0,1,9,23,8,6
A705B009,10,6381,0,1,9,23,8,6
A705B009,11,5264,0,1,9,23,8,6
A705B009,12,5365,0,1,9,23,8,6
A705B009,13,????,1,1,9,29,13,12
A705B009,14,????,1,1,9,29,13,12
A705B009,15,????,0,1,9,23,8,6
A705B009,16,????,1,1,9,29,13,12
A705B009,17,????,0,1,9,23,8,6
A705B009,18,????,0,1,9,23,8,6
A706B009,1,1455,5,1,10,33,17,20
A706B009,2,2145,1,1,9,29,13,12
A706B009,3,4409,2,1,10,31,15,17
A706B009,4,871,4,1,10,33,17,20
A706B009,5,1856,3,1,10,32,16,19
A706B009,6,4320,3,1,10,32,16,19
A706B009,7,782,4,1,10,33,17,20
A706B009,8,1027,6,1,10,34,18,22
A706B009,9,4352,2,1,10,31,15,17
A706B009,10,4385,5,1,10,33,17,20
A706B009,11,4542,4,1,10,33,17,20
A706B009,12,1541,4,1,10,33,17,20
A706B009,13,????,1,1,9,29,13,12
A706B009,14,????,3,1,10,32,16,19
A706B009,15,????,5,1,10,33,17,20
A706B009,16,????,3,1,10,32,16,19
A706B009,17,????,2,1,10,31,15,17
A706B009,18,????,4,1,10,33,17,20
A707B009,1,660,1,1,9,29,13,12
A707B009,2,660,2,1,10,31,15,17
A707B009,3,660,1,1,9,29,13,12
A707B009,4,660,0,1,9,23,8,6
A707B009,5,660,1,1,9,29,13,12
A707B009,6,660,2,1,10,31,15,17
A707B009,7,660,1,1,9,29,13,12
A707B009,8,660,4,1,10,33,17,20
A707B009,9,660,0,1,9,23,8,6
A707B009,10,660,0,1,9,23,8,6
A707B009,11,660,0,1,9,23,8,6
A707B009,12,660,0,1,9,23,8,6
A707B009,13,????,0,1,9,23,8,6
A707B009,14,????,0,1,9,23,8,6
A707B009,15,????,1,1,9,29,13,12
A707B009,16,????,0,1,9,23,8,6
A707B009,17,????,0,1,9,23,8,6
A707B009,18,????,0,1,9,23,8,6
A708B009,1,10000,3,14,12,39,26,134
A708B009,2,9302,2,1,10,31,15,17
A708B009,3,4720,3,19,12,40,28,193
A708B009,4,7337,3,14,12,39,26,134
A708B009,5,8889,4,28,13,42,32,353
A708B009,6,7893,3,1,10,32,16,19
A708B009,7,6566,5,1,10,33,17,20
A708B009,8,8311,3,16,12,40,28,166
A708B009,9,8407,1,1,9,29,13,12
A708B009,10,7091,2,1,10,31,15,17
A708B009,11,6183,1,1,9,29,13,12
A708B009,12,7726,1,8,10,35,19,51
A708B009,13,????,1,16,12,37,24,132
A708B009,14,????,2,1,10,31,15,17
A708B009,15,????,1,1,9,29,13,12
A708B009,16,????,3,14,12,39,26,134
A708B009,17,????,0,1,9,23,8,6
A708B009,18,????,5,1,10,33,17,20
A709B009,1,3583,3,1,10,32,16,19
A709B009,2,2493,6,1,10,34,18,22
A709B009,3,3878,4,12,11,39,25,108
A709B009,4,5552,7,1,10,34,18,22
A709B009,5,5633,5,16,12,41,29,176
A709B009,6,4666,5,1,10,33,17,20
A709B009,7,5452,4,14,12,40,28,148
A709B009,8,6422,5,1,10,33,17,20
A709B009,9,4591,5,1,10,33,17,20
A709B009,10,4719,6,1,10,34,18,22
A709B009,11,4931,3,1,10,32,16,19
A709B009,12,5513,3,1,10,32,16,19
A709B009,13,????,2,1,10,31,15,17
A709B009,14,????,3,8,11,38,24,76
A709B009,15,????,4,1,10,33,17,20
A709B009,16,????,5,1,10,33,17,20
A709B009,17,????,4,12,11,39,25,108
A709B009,18,????,3,18,12,40,28,184
A710B009,1,8811,1,1,9,29,13,12
A710B009,2,1451,4,14,12,40,28,148
A710B009,3,3941,5,1,10,33,17,20
A710B009,4,6182,5,14,12,41,29,158
A710B009,5,2057,4,12,11,39,25,108
A710B009,6,660,4,1,10,33,17,20
A710B009,7,4123,3,1,10,32,16,19
A710B009,8,1351,6,1,10,34,18,22
A710B009,9,2273,2,1,10,31,15,17
A710B009,10,7687,2,8,11,37,23,70
A710B009,11,1406,5,14,12,41,29,158
A710B009,12,3729,3,1,10,32,16,19
A710B009,13,????,1,1,9,29,13,12
A710B009,14,????,3,1,10,32,16,19
A710B009,15,????,2,1,10,31,15,17
A710B009,16,????,0,1,9,23,8,6
A710B009,17,????,1,1,9,29,13,12
A710B009,18,????,3,1,10,32,16,19
A711B009,1,1215,7,16,12,42,31,193
A711B009,2,1842,7,1,10,34,18,22
A711B009,3,3874,7,1,10,34,18,22
A711B009,4,2401,9,8,12,41,29,106
A711B009,5,1605,7,26,13,43,33,346
A711B009,6,993,5,1,10,33,17,20
A711B009,7,2876,7,1,10,34,18,22
A711B009,8,2770,7,19,13,43,33,257
A711B009,9,3670,7,12,12,41,29,140
A711B009,10,1315,9,8,12,41,29,106
A711B009,11,5114,7,8,11,40,27,89
A711B009,12,2424,7,1,10,34,18,22
A711B009,13,????,10,18,13,43,33,245
A711B009,14,????,8,12,12,41,29,140
A711B009,15,????,5,1,10,33,17,20
A711B009,16,????,9,14,12,42,31,173
A711B009,17,????,7,12,12,41,29,140
A711B009,18,????,5,12,12,40,28,132
A712B009,1,660,3,1,10,32,16,19
A712B009,2,8061,2,1,10,31,15,17
A712B009,3,7667,2,8,11,37,23,70
A712B009,4,8296,3,1,10,32,16,19
A712B009,5,4427,5,1,10,33,17,20
A712B009,6,5962,5,1,10,33,17,20
A712B009,7,1681,3,14,12,39,26,134
A712B009,8,660,4,12,11,39,25,108
A712B009,9,660,2,8,11,37,23,70
A712B009,10,2145,1,1,9,29,13,12
A712B009,11,4632,5,12,12,40,28,132
A712B009,12,7187,4,8,11,38,24,76
A712B009,13,????,1,1,9,29,13,12
A712B009,14,????,5,1,10,33,17,20
A712B009,15,????,6,1,10,34,18,22
A712B009,16,????,1,1,9,29,13,12
A712B009,17,????,0,1,9,23,8,6
A712B009,18,????,3,1,10,32,16,19
A713B009,1,2391,3,1,10,32,16,19
A713B009,2,4692,3,12,11,39,25,108
A713B009,3,1653,3,1,10,32,16,19
A713B009,4,2259,3,1,10,32,16,19
A713B009,5,3218,5,1,10,33,17,20
A713B009,6,2056,1,1,9,29,13,12
A713B009,7,3508,4,1,10,33,17,20
A713B009,8,2243,3,1,10,32,16,19
A713B009,9,2963,1,1,9,29,13,12
A713B009,10,2829,3,1,10,32,16,19
A713B009,11,2393,2,1,10,31,15,17
A713B009,12,2408,1,1,9,29,13,12
A713B009,13,????,1,1,9,29,13,12
A713B009,14,????,0,1,9,23,8,6
A713B009,15,????,1,1,9,29,13,12
A713B009,16,????,0,1,9,23,8,6
A713B009,17,????,2,1,10,31,15,17
A713B009,18,????,3,1,10,32,16,19
A714B009,1,1106,1,1,9,29,13,12
A714B009,2,3412,3,1,10,32,16,19
A714B009,3,5147,1,12,11,36,21,83
A714B009,4,1195,6,19,12,42,31,225
A714B009,5,2569,2,22,12,39,26,201
A714B009,6,6105,3,1,10,32,16,19
A714B009,7,3510,4,21,12,41,29,225
A714B009,8,824,7,12,12,41,29,140
A714B009,9,4593,4,8,11,38,24,76
A714B009,10,3740,3,16,12,40,28,166
A714B009,11,4728,1,1,9,29,13,12
A714B009,12,5821,4,14,12,40,28,148
A714B009,13,????,3,12,11,39,25,108
A714B009,14,????,5,1,10,33,17,20
A714B009,15,????,3,18,12,40,28,184
A714B009,16,????,6,14,12,41,29,158
A714B009,17,????,5,30,14,43,35,439
A714B009,18,????,1,12,11,36,21,83
A715B009,1,660,0,1,9,23,8,6
A715B009,2,660,0,1,9,23,8,6
A715B009,3,5056,0,1,9,23,8,6
A715B009,4,5174,0,1,9,23,8,6
A715B009,5,4019,0,1,9,23,8,6
A715B009,6,660,0,1,9,23,8,6
A715B009,7,660,0,1,9,23,8,6
A715B009,8,3697,0,1,9,23,8,6
A715B009,9,3686,0,1,9,23,8,6
A715B009,10,660,0,1,9,23,8,6
A715B009,11,660,0,1,9,23,8,6
A715B009,12,660,0,1,9,23,8,6
A715B009,13,????,0,1,9,23,8,6
A715B009,14,????,0,1,9,23,8,6
A715B009,15,????,0,1,9,23,8,6
A715B009,16,????,0,1,9,23,8,6
A715B009,17,????,0,1,9,23,8,6
A715B009,18,????,0,1,9,23,8,6
A716B009,1,2193,5,16,12,41,29,176
A716B009,2,6322,4,21,12,41,29,225
A716B009,3,1205,5,23,13,42,32,290
A716B009,4,3135,5,8,11,39,25,81
A716B009,5,1551,7,19,13,43,33,257
A716B009,6,2650,6,19,12,42,31,225
A716B009,7,1386,5,1,10,33,17,20
A716B009,8,2225,10,22,13,44,35,319
A716B009,9,2499,9,19,13,43,33,257
A716B009,10,3513,7,12,12,41,29,140
A716B009,11,1141,8,12,12,41,29,140
A716B009,12,3496,6,1,10,34,18,22
A716B009,13,????,5,12,12,40,28,132
A716B009,14,????,9,16,12,43,32,204
A716B009,15,????,6,22,13,43,33,294
A716B009,16,????,7,12,12,41,29,140
A716B009,17,????,10,29,14,45,38,482
A716B009,18,????,5,22,13,42,32,278
A717B009,1,1221,1,1,9,29,13,12
A717B009,2,3402,6,28,13,43,33,373
A717B009,3,4421,3,16,12,40,28,166
A717B009,4,1915,1,1,9,29,13,12
A717B009,5,4160,1,1,9,29,13,12
A717B009,6,1129,1,1,9,29,13,12
A717B009,7,1231,1,12,11,36,21,83
A717B009,8,2060,4,12,11,39,25,108
A717B009,9,1040,3,12,11,39,25,108
A717B009,10,1394,2,1,10,31,15,17
A717B009,11,1366,5,8,11,39,25,81
A717B009,12,3183,4,1,10,33,17,20
A717B009,13,????,2,1,10,31,15,17
A717B009,14,????,3,12,11,39,25,108
A717B009,15,????,6,19,12,42,31,225
A717B009,16,????,4,21,12,41,29,225
A717B009,17,????,7,12,12,41,29,140
A717B009,18,????,3,18,12,40,28,184
A718B009,1,10000,1,14,11,36,21,95
A718B009,2,3485,1,1,9,29,13,12
A718B009,3,5095,2,1,10,31,15,17
A718B009,4,8027,3,1,10,32,16,19
A718B009,5,4636,4,12,11,39,25,108
A718B009,6,6327,1,1,9,29,13,12
A718B009,7,3250,1,12,11,36,21,83
A718B009,8,5175,1,1,9,29,13,12
A718B009,9,8200,1,1,9,29,13,12
A718B009,10,3207,1,12,11,36,21,83
A718B009,11,7033,1,8,10,35,19,51
A718B009,12,8264,0,1,9,23,8,6
A718B009,13,????,0,1,9,23,8,6
A718B009,14,????,1,1,9,29,13,12
A718B009,15,????,1,12,11,36,21,83
A718B009,16,????,1,1,9,29,13,12
A718B009,17,????,1,1,9,29,13,12
A718B009,18,????,0,1,9,23,8,6
A719B009,1,2941,5,19,12,41,29,205
A719B009,2,8221,5,8,11,39,25,81
A719B009,3,4097,7,26,13,43,33,346
A719B009,4,4729,9,23,13,44,35,333
A719B009,5,3463,6,18,12,42,31,214
A719B009,6,8086,5,12,12,40,28,132
A719B009,7,4633,6,19,12,42,31,225
A719B009,8,6082,4,1,10,33,17,20
A719B009,9,6779,4,1,10,33,17,20
A719B009,10,5011,7,16,12,42,31,193
A719B009,11,3713,5,19,12,41,29,205
A719B009,12,6900,3,12,11,39,25,108
A719B009,13,????,7,21,13,43,33,281
A719B009,14,????,7,8,11,40,27,89
A719B009,15,????,7,23,13,43,33,307
A719B009,16,????,5,16,12,41,29,176
A719B009,17,????,9,21,13,43,33,281
A719B009,18,????,7,18,12,42,31,214
A720B009,1,5444,3,12,11,39,25,108
A720B009,2,2473,4,25,13,42,32,315
A720B009,3,4932,4,18,12,41,29,195
A720B009,4,2708,3,22,12,41,29,236
A720B009,5,6506,4,19,12,41,29,205
A720B009,6,4028,2,25,13,40,29,272
A720B009,7,5813,4,12,11,39,25,108
A720B009,8,4334,1,1,9,29,13,12
A720B009,9,4644,4,12,11,39,25,108
A720B009,10,5445,5,22,13,42,32,278
A720B009,11,7442,4,1,10,33,17,20
A720B009,12,5756,3,1,10,32,16,19
A720B009,13,????,4,12,11,39,25,108
A720B009,14,????,4,12,11,39,25,108
A720B009,15,????,3,12,11,39,25,108
A720B009,16,????,3,1,10,32,16,19
A720B009,17,????,1,1,9,29,13,12
A720B009,18,????,5,1,10,33,17,20
A721B009,1,4710,1,1,9,29,13,12
A721B009,2,5861,1,1,9,29,13,12
A721B009,3,3904,1,1,9,29,13,12
A721B009,4,6187,1,1,9,29,13,12
A721B009,5,5502,2,14,11,38,24,114
A721B009,6,2790,1,1,9,29,13,12
A721B009,7,3162,1,1,9,29,13,12
A721B009,8,3722,1,1,9,29,13,12
A721B009,9,5351,1,1,9,29,13,12
A721B009,10,5466,1,1,9,29,13,12
A721B009,11,2974,1,1,9,29,13,12
A721B009,12,4010,0,1,9,23,8,6
A721B009,13,????,1,1,9,29,13,12
A721B009,14,????,1,1,9,29,13,12
A721B009,15,????,3,12,11,39,25,108
A721B009,16,????,1,1,9,29,13,12
A721B009,17,????,0,1,9,23,8,6
A721B009,18,????,0,1,9,23,8,6
A722B009,1,2349,2,19,12,39,26,175
A722B009,2,3840,3,1,10,32,16,19
A722B009,3,4589,2,1,10,31,15,17
A722B009,4,4157,3,1,10,32,16,19
A722B009,5,4930,2,8,11,37,23,70
A722B009,6,3417,3,1,10,32,16,19
A722B009,7,3311,2,16,12,39,26,150
A722B009,8,2265,3,8,11,38,24,76
A722B009,9,737,0,1,9,23,8,6
A722B009,10,3914,3,12,11,39,25,108
A722B009,11,2761,1,1,9,29,13,12
A722B009,12,2427,2,14,11,38,24,114
A722B009,13,????,1,1,9,29,13,12
A722B009,14,????,0,12,11,23,9,23
A722B009,15,????,1,8,10,35,19,51
A722B009,16,????,1,16,12,37,24,132
A722B009,17,????,0,1,9,23,8,6
A722B009,18,????,1,8,10,35,19,51
A723B009,1,660,0,1,9,23,8,6
A723B009,2,660,0,1,9,23,8,6
A723B009,3,660,0,1,9,23,8,6
A723B009,4,660,0,1,9,23,8,6
A723B009,5,660,0,1,9,23,8,6
A723B009,6,660,1,1,9,29,13,12
A723B009,7,660,1,1,9,29,13,12
A723B009,8,660,0,1,9,23,8,6
A723B009,9,660,0,1,9,23,8,6
A723B009,10,660,0,1,9,23,8,6
A723B009,11,660,0,1,9,23,8,6
A723B009,12,660,1,1,9,29,13,12
A723B009,13,????,0,1,9,23,8,6
A723B009,14,????,0,1,9,23,8,6
A723B009,15,????,0,1,9,23,8,6
A723B009,16,????,0,1,9,23,8,6
A723B009,17,????,0,1,9,23,8,6
A723B009,18,????,0,1,9,23,8,6
A724B009,1,660,0,1,9,23,8,6
A724B009,2,10000,0,1,9,23,8,6
A724B009,3,660,0,1,9,23,8,6
A724B009,4,660,0,1,9,23,8,6
A724B009,5,660,1,1,9,29,13,12
A724B009,6,660,3,1,10,32,16,19
A724B009,7,10000,1,1,9,29,13,12
A724B009,8,660,1,1,9,29,13,12
A724B009,9,10000,1,1,9,29,13,12
A724B009,10,10000,1,1,9,29,13,12
A724B009,11,10000,1,1,9,29,13,12
A724B009,12,10000,0,1,9,23,8,6
A724B009,13,????,0,1,9,23,8,6
A724B009,14,????,0,1,9,23,8,6
A724B009,15,????,0,1,9,23,8,6
A724B009,16,????,1,1,9,29,13,12
A724B009,17,????,0,1,9,23,8,6
A724B009,18,????,0,1,9,23,8,6
A725B009,1,4828,0,1,9,23,8,6
A725B009,2,4178,0,1,9,23,8,6
A725B009,3,2935,0,1,9,23,8,6
A725B009,4,4120,2,12,11,38,24,101
A725B009,5,2749,2,14,11,38,24,114
A725B009,6,4498,2,12,11,38,24,101
A725B009,7,660,1,12,11,36,21,83
A725B009,8,4318,1,1,9,29,13,12
A725B009,9,6673,1,1,9,29,13,12
A725B009,10,1730,3,1,10,32,16,19
A725B009,11,1826,1,1,9,29,13,12
A725B009,12,5038,1,1,9,29,13,12
A725B009,13,????,1,1,9,29,13,12
A725B009,14,????,3,1,10,32,16,19
A725B009,15,????,3,1,10,32,16,19
A725B009,16,????,2,12,11,38,24,101
A725B009,17,????,4,12,11,39,25,108
A725B009,18,????,1,1,9,29,13,12
A726B009,1,660,0,1,9,23,8,6
A726B009,2,4498,0,1,9,23,8,6
A726B009,3,660,0,1,9,23,8,6
A726B009,4,1693,0,1,9,23,8,6
A726B009,5,660,0,1,9,23,8,6
A726B009,6,660,0,1,9,23,8,6
A726B009,7,660,0,1,9,23,8,6
A726B009,8,660,0,1,9,23,8,6
A726B009,9,660,1,1,9,29,13,12
A726B009,10,660,1,1,9,29,13,12
A726B009,11,660,0,1,9,23,8,6
A726B009,12,660,1,1,9,29,13,12
A726B009,13,????,0,1,9,23,8,6
A726B009,14,????,1,1,9,29,13,12
A726B009,15,????,0,1,9,23,8,6
A726B009,16,????,0,1,9,23,8,6
A726B009,17,????,3,1,10,32,16,19
A726B009,18,????,1,1,9,29,13,12
A727B009,1,1369,0,1,9,23,8,6
A727B009,2,1012,0,1,9,23,8,6
A727B009,3,660,3,1,10,32,16,19
A727B009,4,731,1,1,9,29,13,12
A727B009,5,3708,5,22,13,42,32,278
A727B009,6,660,1,1,9,29,13,12
A727B009,7,1991,2,1,10,31,15,17
A727B009,8,3267,3,12,11,39,25,108
A727B009,9,2506,1,12,11,36,21,83
A727B009,10,1967,3,1,10,32,16,19
A727B009,11,1827,1,8,10,35,19,51
A727B009,12,3333,3,1,10,32,16,19
A727B009,13,????,3,1,10,32,16,19
A727B009,14,????,1,1,9,29,13,12
A727B009,15,????,1,1,9,29,13,12
A727B009,16,????,1,1,9,29,13,12
A727B009,17,????,1,1,9,29,13,12
A727B009,18,????,2,1,10,31,15,17
A728B009,1,1646,0,1,9,23,8,6
A728B009,2,1137,3,1,10,32,16,19
A728B009,3,3285,1,1,9,29,13,12
A728B009,4,713,5,12,12,40,28,132
A728B009,5,1377,3,12,11,39,25,108
A728B009,6,338,3,1,10,32,16,19
A728B009,7,660,3,1,10,32,16,19
A728B009,8,660,3,1,10,32,16,19
A728B009,9,1325,1,1,9,29,13,12
A728B009,10,660,3,1,10,32,16,19
A728B009,11,660,0,1,9,23,8,6
A728B009,12,660,3,1,10,32,16,19
A728B009,13,????,1,1,9,29,13,12
A728B009,14,????,3,1,10,32,16,19
A728B009,15,????,1,1,9,29,13,12
A728B009,16,????,0,1,9,23,8,6
A728B009,17,????,1,1,9,29,13,12
A728B009,18,????,3,1,10,32,16,19
A729B009,1,1364,0,1,9,23,8,6
A729B009,2,1398,0,1,9,23,8,6
A729B009,3,1803,0,1,9,23,8,6
A729B009,4,957,0,1,9,23,8,6
A729B009,5,1688,0,1,9,23,8,6
A729B009,6,2357,0,1,9,23,8,6
A729B009,7,1568,0,1,9,23,8,6
A729B009,8,1293,0,1,9,23,8,6
